背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,4,□,□,□,□,,4,1,0,25.0,0.25,0,0,0,-,0,-,9,0,1,3,8.3,12,7.0,0.0,58.3
2,,山口 舞,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,2,0.50,16,0,0,3,4.7,22,11.0,0.0,50.0
3,,米村 信子,3,,□,■,■,,33,7,1,21.2,2.33,1,1,0,100.0,1,0.33,14,0,0,3,5.4,7,5.0,0.0,71.4
4,,野村 まり,4,□,□,■,■,,8,4,0,50.0,1.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
5,L,小野 優美子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,7.0,0.0,70.0
13,,高松 未,3,■,■,,□,,5,2,0,40.0,0.67,0,0,0,-,0,-,7,0,0,0,0.0,8,2.0,0.0,25.0
15,,岡野 弘子,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,3,0.75,11,2,0,2,20.9,0,0.0,0.0,-
17,,小林 亜里沙,2,,□,□,,,9,1,0,11.1,0.50,0,0,0,-,1,0.50,3,0,1,0,0.0,0,0.0,0.0,-
21,,森 和代,4,■,■,■,■,,32,10,0,31.2,2.50,2,0,0,0.0,1,0.25,10,0,0,4,10.0,16,11.0,0.0,68.8
25,,川井 梅香,2,■,■,,,,12,2,1,16.7,1.00,0,0,0,-,0,-,1,0,0,1,25.0,2,1.0,0.0,50.0
33,,若浦 貴子,4,■,■,■,■,,36,10,2,27.8,2.50,0,0,0,-,3,0.75,6,0,1,0,0.0,4,3.0,0.0,75.0
41,,小菅 真弓,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,160,43,5,26.9,10.75,3,1,0,33.3,11,2.75,83,2,3,17,7.3,81,47.0,0.0,58.0
