背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,浅野 晶,3,■,■,■,,,38,18,2,47.4,6.00,8,5,2,62.5,0,-,11,0,0,2,4.5,10,2.0,2.0,30.0
2,,市川 一樹,3,■,■,■,,,23,9,2,39.1,3.00,0,0,0,-,0,-,16,0,0,3,4.7,29,15.0,6.0,62.1
3,,藤原 裕和,3,■,■,■,,,3,1,1,33.3,0.33,0,0,0,-,1,0.33,5,0,1,1,0.0,0,0.0,0.0,-
5,,荒木 優,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0.0,0.0,-
6,,中野 壮一朗,3,■,■,■,,,13,3,1,23.1,1.00,0,0,0,-,2,0.67,7,1,0,1,17.9,0,0.0,0.0,-
7,,齋藤 貴紀,1,,,□,,,0,0,0,-,-,0,0,0,-,1,1.00,2,0,1,0,-12.5,0,0.0,0.0,-
8,,村松 俊輔,3,■,■,■,,,27,9,5,33.3,3.00,7,2,3,28.6,0,-,10,0,3,3,0.0,2,2.0,0.0,100.0
9,,大井手 脩輔,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,1.0,25.0
10,,吉岡 佳徳,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
11,,関根 翔太,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,大町 和幸,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,L,冷水 亮,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,9.0,9.0,54.0
17,L,上田 日登,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,柳澤 利樹,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,108,41,11,38.0,13.67,15,7,5,46.7,5,1.67,64,1,5,12,4.3,68,28.0,18.0,54.4
