背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,山口 功太郎,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,14,0,1,2,1.8,0,0.0,0.0,-
3,,田城 貴之,2,■,■,,,,4,2,1,50.0,1.00,0,0,0,-,0,-,6,1,2,2,16.7,0,0.0,0.0,-
5,,家近 滉一,3,■,■,■,,,11,6,3,54.5,2.00,4,2,1,50.0,1,0.33,8,0,1,3,6.2,13,7.0,2.0,61.5
6,,中村 修平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,関根 俊哉,1,,,■,,,1,1,0,100.0,1.00,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
8,,野坂 尚哉,1,,,■,,,4,2,0,50.0,2.00,0,0,0,-,0,-,2,0,2,0,-25.0,0,0.0,0.0,-
9,,加藤 伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,L,白石 啓丈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,3.0,3.0,56.2
11,L,藤村 昇太,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,山本 大希,1,,,□,,,3,1,1,33.3,1.00,1,0,0,0.0,0,-,3,2,0,2,83.3,3,2.0,0.0,66.7
13,,佐々木 博秋,3,■,■,■,,,14,7,0,50.0,2.33,2,1,0,50.0,7,2.33,11,1,3,2,6.8,15,10.0,4.0,80.0
16,,杉谷 祐磨,1,,,□,,,9,1,1,11.1,1.00,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
18,,倉内 哲,2,■,■,,,,3,2,1,66.7,1.00,0,0,0,-,0,-,10,1,1,3,15.0,0,0.0,0.0,-
19,,陳 建禎,3,■,■,■,,,23,13,2,56.5,4.33,8,4,1,50.0,2,0.67,12,1,1,4,14.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,74,35,9,47.3,11.67,15,7,2,46.7,10,3.33,72,6,11,19,11.1,41,23.0,9.0,67.1
