背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,浅野 晶,5,■,■,■,■,■,31,11,3,35.5,2.20,8,2,0,25.0,1,0.20,9,0,2,1,-2.8,20,12.0,2.0,65.0
2,L,市川 一樹,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,17.0,3.0,61.7
3,,藤原 裕和,5,■,■,■,■,■,9,5,0,55.6,1.00,0,0,0,-,1,0.20,15,1,1,3,10.0,0,0.0,0.0,-
5,,荒木 優,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,0,-,16,2,3,8,20.3,1,0.0,0.0,0.0
6,,中野 壮一朗,5,■,■,■,■,■,10,4,1,40.0,0.80,0,0,0,-,7,1.40,15,0,1,1,0.0,1,1.0,0.0,100.0
7,,齋藤 貴紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,村松 俊輔,5,■,■,■,■,■,63,29,1,46.0,5.80,15,11,0,73.3,1,0.20,18,1,0,5,12.5,0,0.0,0.0,-
9,,大井手 脩輔,3,,□,,□,□,1,1,0,100.0,0.33,0,0,0,-,0,-,5,0,1,1,0.0,4,2.0,1.0,62.5
10,,吉岡 佳徳,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-
11,,関根 翔太,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,大町 和幸,5,■,■,■,■,■,27,15,0,55.6,3.00,0,0,0,-,0,-,20,2,2,5,13.8,43,24.0,7.0,64.0
13,,古家 康隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,L,冷水 亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,柳澤 利樹,3,□,,□,,□,0,0,0,-,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,143,67,5,46.9,13.40,23,13,0,56.5,10,2.00,107,7,11,25,9.8,99,56.0,13.0,63.1
