背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,L,浅岡 遥太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,L,早瀬 省吾,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,11.0,5.0,71.1
4,,宮田 航輔,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-
5,,田尻 信太郎,1,,,■,,,1,1,0,100.0,1.00,0,0,0,-,1,1.00,4,0,2,0,-12.5,0,0.0,0.0,-
7,,倉田 真,2,■,■,,,,6,3,0,50.0,1.50,2,1,0,50.0,0,-,8,0,2,2,0.0,3,1.0,1.0,50.0
8,,清水 久雄,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
10,,三浦 拓也,3,■,■,■,,,18,10,0,55.6,3.33,3,1,0,33.3,0,-,15,3,3,5,23.3,25,12.0,8.0,64.0
11,,奥田 晃,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,4,14.3,0,0.0,0.0,-
12,,榎本 京祐,3,■,■,■,,,6,4,0,66.7,1.33,0,0,0,-,0,-,11,2,0,0,18.2,1,0.0,0.0,0.0
16,,長澤 朔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,荻野 翼,3,■,■,■,,,12,6,0,50.0,2.00,0,0,0,-,0,-,8,2,0,2,31.2,0,0.0,0.0,-
20,,中村 龍哉,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
22,,佐藤 優弥,2,,□,■,,,10,5,0,50.0,2.50,1,0,0,0.0,0,-,3,0,1,0,-8.3,0,0.0,0.0,-
25,,與崎 風人,3,■,■,■,,,22,13,1,59.1,4.33,6,4,0,66.7,1,0.33,13,0,3,2,-1.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,76,43,1,56.6,14.33,12,6,0,50.0,2,0.67,74,7,11,18,11.8,48,24.0,14.0,64.6
