背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,西原 康平,4,■,■,■,■,,42,15,1,35.7,3.75,2,1,0,50.0,1,0.25,15,1,3,4,8.3,38,15.0,11.0,53.9
4,,下町 浩二,4,■,■,■,■,,11,1,2,9.1,0.25,0,0,0,-,4,1.00,14,0,1,4,5.4,1,1.0,0.0,100.0
5,,石渡 瑛法,4,■,■,■,■,,16,7,3,43.8,1.75,1,0,0,0.0,0,-,12,2,4,0,8.3,22,8.0,5.0,47.7
6,,岩田 晃祐,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
10,L,足立 龍,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,8.0,7.0,57.5
11,,星宗 洋輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,古牧 佑太,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,村元 和人,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
14,,久堀 雄世,3,,□,□,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
15,,上 竣,4,■,■,■,■,,39,20,2,51.3,5.00,14,8,2,57.1,1,0.25,14,2,6,2,7.1,0,0.0,0.0,-
16,L,小寺 秀哉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,碩 幸輝,4,■,■,■,■,,17,4,3,23.5,1.00,0,0,0,-,0,-,11,0,0,0,0.0,0,0.0,0.0,-
18,,南本 大貴,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,9,0,2,2,0.0,2,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,126,48,11,38.1,12.00,17,9,2,52.9,6,1.50,81,5,17,13,4.9,83,32.0,23.0,52.4
