背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,梶野 喜宏,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,0,16.7,0,0.0,0.0,-
14,,有薗 亮平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,東野 朋慶,4,■,■,■,■,,15,9,1,60.0,2.25,0,0,0,-,1,0.25,13,0,2,1,-1.9,33,24.0,5.0,80.3
20,L,森 愛樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,33,20.0,7.0,71.2
22,,川口 喬,3,■,■,■,,,7,1,0,14.3,0.33,1,0,0,0.0,2,0.67,7,0,1,2,3.6,0,0.0,0.0,-
23,,米澤 寛武,4,■,■,■,■,,17,9,2,52.9,2.25,0,0,0,-,3,0.75,15,0,3,1,-3.3,8,7.0,0.0,87.5
24,,小林 空,4,■,■,■,■,,53,31,4,58.5,7.75,12,7,2,58.3,2,0.50,16,1,2,7,14.1,0,0.0,0.0,-
26,,中村 郁弥,2,,,□,■,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
32,,中川 郁也,3,□,□,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
33,,庄司 練,4,■,■,□,■,,4,1,0,25.0,0.25,0,0,0,-,2,0.50,4,0,1,0,-6.2,1,1.0,0.0,100.0
34,,谷口 和也,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,19,0,0,4,5.3,1,0.0,0.0,0.0
35,,瀧元 一彰,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,98,53,7,54.1,13.25,13,7,2,53.8,10,2.50,91,2,9,17,4.4,76,52.0,12.0,76.3
