背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,今村 雄登,2,□,,,,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
2,,白川 佑樹,2,■,■,,,,8,4,1,50.0,2.00,1,0,0,0.0,0,-,10,1,2,3,12.5,0,0.0,0.0,-
3,,壇 亮太,4,□,,□,■,■,19,5,6,26.3,1.25,0,0,0,-,1,0.25,6,1,1,2,20.8,1,0.0,0.0,0.0
4,,大谷 充寛,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,井上 浩太,5,■,■,■,■,■,6,3,0,50.0,0.60,0,0,0,-,3,0.60,14,1,1,6,16.1,1,0.0,0.0,0.0
6,,納庄 皓仁,5,■,■,■,■,■,20,10,0,50.0,2.00,0,0,0,-,4,0.80,15,4,6,6,26.7,2,1.0,0.0,50.0
7,,田中 寛人,5,■,■,■,■,■,14,8,0,57.1,1.60,0,0,0,-,2,0.40,14,0,1,5,7.1,0,0.0,0.0,-
8,,山本 翔耶,5,■,■,■,■,■,35,12,4,34.3,2.40,3,2,1,66.7,1,0.20,19,0,4,4,0.0,29,14.0,3.0,53.4
10,L,奥長 勝之,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,41,22.0,7.0,62.2
12,,太田 友広,5,□,□,■,□,□,6,4,0,66.7,0.80,0,0,0,-,0,-,8,1,0,1,15.6,5,3.0,0.0,60.0
13,L,仲村 鴻輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,中野 将太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,玉嶋 佑樹,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
24,,秦 惇平,5,■,■,■,■,■,31,9,3,29.0,1.80,3,0,0,0.0,0,-,14,0,2,7,8.9,6,3.0,1.0,58.3
チーム合計,チーム合計,チーム合計,5,,,,,,139,55,14,39.6,11.00,7,2,1,28.6,11,2.20,104,8,18,35,11.8,85,43.0,11.0,57.1
