背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,今村 雄登,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,白川 佑樹,3,□,□,□,,,5,1,0,20.0,0.33,1,0,0,0.0,0,-,3,0,2,0,-16.7,0,0.0,0.0,-
3,,壇 亮太,3,■,■,■,,,13,5,1,38.5,1.67,2,1,0,50.0,0,-,9,0,2,3,2.8,0,0.0,0.0,-
4,,大谷 充寛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,井上 浩太,3,■,■,■,,,2,0,1,0.0,-,0,0,0,-,2,0.67,5,0,1,3,10.0,1,0.0,0.0,0.0
6,,納庄 皓仁,3,■,■,■,,,13,3,3,23.1,1.00,1,0,0,0.0,0,-,11,2,4,3,15.9,0,0.0,0.0,-
7,,田中 寛人,3,■,■,■,,,7,6,1,85.7,2.00,0,0,0,-,0,-,6,0,2,0,-8.3,2,0.0,2.0,50.0
8,,山本 翔耶,3,■,■,■,,,7,3,2,42.9,1.00,1,0,1,0.0,1,0.33,6,0,2,0,-8.3,22,4.0,9.0,38.6
9,L,藤田 昴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,L,奥長 勝之,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,6.0,5.0,50.0
12,,太田 友広,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,2,0.0,0.0,0.0
15,,上野 素希,3,■,■,■,,,23,10,1,43.5,3.33,0,0,0,-,0,-,12,0,1,4,6.2,6,1.0,1.0,25.0
17,,中林 海人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,玉嶋 佑樹,2,□,□,,,,4,2,0,50.0,1.00,0,0,0,-,0,-,4,0,1,0,-6.2,8,3.0,3.0,56.2
チーム合計,チーム合計,チーム合計,3,,,,,,74,30,9,40.5,10.00,5,1,1,20.0,3,1.00,59,2,16,13,2.1,58,14.0,20.0,41.4
