背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,今村 雄登,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0.0,0.0,-
2,,白川 佑樹,3,□,□,■,,,15,6,3,40.0,2.00,6,4,0,66.7,1,0.33,5,0,2,1,-5.0,0,0.0,0.0,-
3,,壇 亮太,3,■,■,■,,,13,4,2,30.8,1.33,2,0,1,0.0,1,0.33,9,0,4,0,-11.1,0,0.0,0.0,-
4,,大谷 充寛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,L,井上 浩太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,0.0,66.7
7,,田中 寛人,3,■,■,■,,,13,3,1,23.1,1.00,0,0,0,-,1,0.33,5,0,1,2,5.0,0,0.0,0.0,-
8,,山本 翔耶,3,■,■,■,,,21,6,5,28.6,2.00,2,0,1,0.0,0,-,9,1,2,4,16.7,34,21.0,0.0,61.8
9,,藤田 昴大,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
10,,奥長 勝之,2,■,■,,,,8,2,0,25.0,1.00,1,0,0,0.0,0,-,5,0,1,0,-5.0,8,4.0,0.0,50.0
11,L,野里 正幸,1,,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,4.0,0.0,50.0
12,,太田 友広,3,■,■,■,,,18,1,0,5.6,0.33,2,1,0,50.0,0,-,6,0,1,2,4.2,5,3.0,0.0,60.0
13,,仲村 鴻輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,中林 海人,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0.0,0.0,-
20,,白川 雅貴,2,,□,■,,,1,1,0,100.0,0.50,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,89,23,11,25.8,7.67,13,5,2,38.5,4,1.33,51,1,13,13,2.0,61,36.0,0.0,59.0
