背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,浅野 晶,5,■,■,■,■,■,29,12,1,41.4,2.40,5,3,0,60.0,2,0.40,13,0,2,2,0.0,23,12.0,3.0,58.7
2,L,市川 一樹,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,16.0,5.0,63.8
3,,藤原 裕和,5,■,■,■,■,■,8,2,1,25.0,0.40,0,0,0,-,4,0.80,13,0,2,1,-1.9,0,0.0,0.0,-
5,,荒木 優,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,16,0,3,4,1.6,0,0.0,0.0,-
6,,中野 壮一朗,5,■,■,■,■,■,12,5,1,41.7,1.00,0,0,0,-,6,1.20,15,0,2,1,-1.7,0,0.0,0.0,-
7,,齋藤 貴紀,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,村松 俊輔,5,■,■,■,■,■,56,24,7,42.9,4.80,13,8,2,61.5,4,0.80,19,0,7,3,-5.3,0,0.0,0.0,-
9,,大井手 脩輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,吉岡 佳徳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
11,,関根 翔太,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,大町 和幸,5,■,■,■,■,■,19,5,3,26.3,1.00,1,0,0,0.0,1,0.20,27,0,1,4,2.8,29,9.0,9.0,46.6
14,L,冷水 亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,篠田 学,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,柳澤 利樹,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,126,48,13,38.1,9.60,19,11,2,57.9,17,3.40,107,0,17,16,-0.2,81,37.0,17.0,56.2
