背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,奥田 恭子,3,■,■,■,,,40,10,1,25.0,3.33,1,0,0,0.0,1,0.33,12,0,1,4,8.3,14,7.0,0.0,50.0
2,,矢野 美子,5,■,■,■,■,■,20,13,1,65.0,2.60,0,0,0,-,3,0.60,17,0,2,7,10.3,0,0.0,0.0,-
4,,細田 絵理,3,,,□,■,■,23,4,2,17.4,1.33,0,0,0,-,0,-,5,0,0,0,0.0,6,2.0,0.0,33.3
5,,熊谷 桜子,5,■,■,■,■,■,3,0,0,0.0,-,0,0,0,-,0,-,18,1,1,8,15.6,1,0.0,0.0,0.0
6,,鈴木 裕子,5,■,■,■,■,■,26,6,1,23.1,1.20,0,0,0,-,1,0.20,21,0,2,5,6.0,42,29.0,0.0,69.0
8,,井上 香織,5,■,■,■,■,■,25,12,1,48.0,2.40,0,0,0,-,3,0.60,13,0,1,6,11.5,0,0.0,0.0,-
9,L,櫻井 由香,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,14.0,0.0,70.0
11,,井上 奈々朱,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,大村 祥子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,泉岡 未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,石井 里沙,3,□,,□,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,栄 絵里香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,真柴 咲紀,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,0,0,3,9.4,6,5.0,0.0,83.3
21,,エベ リスベル,5,■,■,■,■,■,64,20,6,31.2,4.00,6,2,0,33.3,2,0.40,16,0,1,5,7.8,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,201,65,12,32.3,13.00,7,2,0,28.6,10,2.00,110,1,8,38,9.4,89,57.0,0.0,64.0
