背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,佐々木 みき,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,杉本 早希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,板橋 恵,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,2,1,5.0,0,0.0,0.0,-
4,,スタエレンス シャイーヌ,4,■,■,■,■,,56,30,3,53.6,7.50,8,5,0,62.5,2,0.50,14,0,2,2,3.6,20,16.0,0.0,80.0
5,,多治見 麻子,4,□,■,■,■,,13,6,2,46.2,1.50,0,0,0,-,0,-,14,0,4,3,5.4,1,1.0,0.0,100.0
7,,成田 郁久美,4,■,■,■,■,,13,5,0,38.5,1.25,0,0,0,-,2,0.50,10,1,2,2,13.0,21,17.0,0.0,81.0
8,,今野 加奈子,4,■,■,■,■,,45,14,1,31.1,3.50,2,0,0,0.0,0,-,21,1,0,6,11.0,0,0.0,0.0,-
19,,芦野 李沙,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,0.0,71.4
20,L,吉田 真未,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,20.0,0.0,87.0
21,,沼田 さくら,1,■,,,,,2,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
23,,香野 晶子,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,1,0.25,14,0,2,3,5.4,0,0.0,0.0,-
24,,岩崎 こよみ,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,0,-,12,0,1,3,6.2,0,0.0,0.0,-
26,,田村 翔子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,L,服部 梨花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,147,62,6,42.2,15.50,10,5,0,50.0,5,1.25,92,2,13,21,7.4,72,59.0,0.0,81.9
