背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,都築 有美子,3,■,■,■,,,25,11,2,44.0,3.67,0,0,0,-,3,1.00,8,0,1,2,6.2,14,10.0,0.0,71.4
2,,今西 郁瑠,3,□,□,□,,,3,0,0,0.0,-,0,0,0,-,0,-,2,0,1,0,0.0,1,1.0,0.0,100.0
3,,山本 陽子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,船崎 恵視,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,14,0,0,7,12.5,0,0.0,0.0,-
5,,田原 香理,3,■,■,■,,,10,5,0,50.0,1.67,0,0,0,-,2,0.67,14,0,1,1,1.8,0,0.0,0.0,-
8,,赤阪 瑠美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
9,,眞 恵子,3,■,■,■,,,24,11,2,45.8,3.67,1,0,0,0.0,1,0.33,12,0,1,5,10.4,1,1.0,0.0,100.0
11,L,八田 奈都己,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,藤原 亜紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,堀崎 智恵美,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,1,0.33,12,1,0,4,16.7,25,19.0,0.0,76.0
16,,服部 鮎弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,羽根 翠,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,L,梶原 雪路,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,10.0,0.0,90.9
23,,アキンラデウォ フォルケ,3,■,■,■,,,27,15,0,55.6,5.00,0,0,0,-,3,1.00,7,0,2,1,3.6,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,103,46,5,44.7,15.33,1,0,0,0.0,10,3.33,72,1,7,21,8.7,53,42.0,0.0,79.2
