背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,1,,,□,,,4,2,0,50.0,2.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0
5,,宇賀神 みずき,2,,,□,□,,2,1,0,50.0,0.50,1,0,0,0.0,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,渡邊 真恵,5,■,■,■,■,■,26,11,0,42.3,2.20,1,0,0,0.0,1,0.20,18,0,0,1,1.4,6,2.0,2.0,50.0
7,,佐々木 萌,5,■,■,■,■,■,63,21,2,33.3,4.20,1,1,0,100.0,0,-,14,0,0,1,1.8,29,10.0,10.0,51.7
8,,及川 真夢,2,,,□,,□,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
9,,高柳 有里,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
12,,居村 杏奈,5,■,■,■,■,■,12,2,0,16.7,0.40,0,0,0,-,1,0.20,22,2,0,7,17.0,0,0.0,0.0,-
14,,宮下 遥,5,■,■,■,■,■,4,2,0,50.0,0.40,0,0,0,-,2,0.40,18,0,1,3,2.8,1,1.0,0.0,100.0
16,L,永間 香奈子,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,0.0,1.0,10.0
18,,金田 修佳,5,■,■,■,■,■,64,27,0,42.2,5.40,1,0,0,0.0,0,-,19,0,0,7,9.2,31,10.0,10.0,48.4
20,L,丸山 亜季,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,7.0,5.0,43.2
21,,高野 由里加,5,■,■,■,■,■,25,8,0,32.0,1.60,0,0,0,-,5,1.00,14,0,0,1,1.8,0,0.0,0.0,-
26,,長瀬 そら,2,,,□,□,,1,1,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
27,,楢崎 慈恵,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,0.0,2.0,33.3
チーム合計,チーム合計,チーム合計,5,,,,,,201,75,2,37.3,15.00,4,1,0,25.0,9,1.80,108,2,1,20,6.2,99,30.0,31.0,46.0
