背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0
2,,山口 舞,3,■,■,■,,,15,11,1,73.3,3.67,0,0,0,-,3,1.00,7,0,1,1,3.6,1,1.0,0.0,100.0
4,,関 李香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,浅津 ゆうこ,3,■,■,■,,,35,11,1,31.4,3.67,0,0,0,-,0,-,10,0,0,3,7.5,9,3.0,0.0,33.3
7,,佐々木 萌,3,■,■,■,,,39,15,0,38.5,5.00,0,0,0,-,1,0.33,9,0,0,1,2.8,23,16.0,0.0,69.6
8,,川畑 愛希,3,■,■,■,,,35,8,1,22.9,2.67,0,0,0,-,0,-,9,0,0,2,5.6,10,6.0,0.0,60.0
12,,居村 杏奈,2,,□,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-
14,,宮下 遥,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,1,0.33,19,0,1,5,6.6,0,0.0,0.0,-
18,,金田 修佳,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
20,L,丸山 亜季,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,8.0,0.0,72.7
21,,高野 由里加,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,L,東 万純,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
28,,川島 亜依美,3,■,■,■,,,25,13,0,52.0,4.33,0,0,0,-,1,0.33,13,0,1,2,3.8,1,0.0,0.0,0.0
55,,泉 夏子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,152,59,3,38.8,19.67,1,0,0,0.0,6,2.00,74,0,4,16,5.4,57,35.0,0.0,61.4
