背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中道 瞳,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,0,-,17,0,1,2,2.9,0,0.0,0.0,-
2,,高田 ありさ,5,■,■,■,■,■,43,14,2,32.6,2.80,0,0,0,-,1,0.20,17,0,2,6,8.8,20,14.0,0.0,70.0
3,,木村 沙織,5,■,■,■,■,■,57,16,3,28.1,3.20,2,0,0,0.0,1,0.20,16,0,1,5,7.8,40,32.0,0.0,80.0
4,,迫田 さおり,5,■,■,■,■,■,40,15,2,37.5,3.00,13,5,1,38.5,3,0.60,14,0,1,4,7.1,1,1.0,0.0,100.0
5,L,小平 花織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,峯村 沙紀,3,□,,□,,□,5,3,0,60.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,8,6.0,0.0,75.0
7,,田代 佳奈美,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
8,L,木村 美里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,20.0,0.0,83.3
9,,堀川 真理,2,,□,,□,,8,1,1,12.5,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,二見 梓,5,■,■,■,■,■,13,7,1,53.8,1.40,0,0,0,-,5,1.00,22,0,0,3,3.4,3,3.0,0.0,100.0
12,,下平 夏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,野村 明日香,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,1,1,1,41.7,0,0.0,0.0,-
15,,伊藤 望,5,■,■,■,■,■,22,9,2,40.9,1.80,0,0,0,-,2,0.40,11,0,1,3,6.8,0,0.0,0.0,-
16,,杉原 若葉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,190,67,11,35.3,13.40,15,5,1,33.3,12,2.40,106,1,7,27,7.3,96,76.0,0.0,79.2
