背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 セレナ,3,■,■,■,,,23,9,2,39.1,3.00,1,0,0,0.0,0,-,5,0,0,4,20.0,11,8.0,0.0,72.7
2,,佐藤 綾,3,■,■,■,,,87,17,18,19.5,5.67,28,6,7,21.4,4,1.33,16,0,1,8,12.5,0,0.0,0.0,-
3,,佐藤 円,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,19,1,0,8,14.7,2,0.0,0.0,0.0
5,,中田 香澄,3,■,■,■,,,42,8,1,19.0,2.67,0,0,0,-,0,-,12,1,0,2,10.8,33,8.0,0.0,24.2
7,,長島 絵美,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,1,0.33,10,0,0,2,5.0,3,1.0,0.0,33.3
9,,戸田 さやか,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,1,0.33,9,0,1,5,13.9,0,0.0,0.0,-
10,,三澤 未憂,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
11,L,森 寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,10.0,0.0,55.6
12,,佐藤 梨夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,浅川 希,3,□,□,□,,,13,2,1,15.4,0.67,0,0,0,-,0,-,5,0,0,3,15.0,13,5.0,0.0,38.5
18,,佐藤 千咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,172,40,22,23.3,13.33,29,6,7,20.7,6,2.00,77,2,2,32,12.5,80,32.0,0.0,40.0
