背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,鎌苅 翔,4,■,■,■,■,,28,11,2,39.3,2.75,0,0,0,-,2,0.50,13,0,0,0,0.0,1,1.0,0.0,100.0
2,,赤松 圭介,3,■,■,□,,,18,5,2,27.8,1.67,4,1,1,25.0,0,-,8,1,2,3,15.6,0,0.0,0.0,-
3,L,早瀬川 雄也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,11.0,10.0,59.3
4,,岡崎 誠,4,■,■,■,■,,31,11,3,35.5,2.75,1,0,0,0.0,0,-,17,1,4,4,5.9,12,4.0,3.0,45.8
5,,丸一 達也,3,■,■,■,,,13,5,2,38.5,1.67,0,0,0,-,0,-,9,0,1,0,-2.8,1,1.0,0.0,100.0
6,,阪根 彩斗,3,,□,■,■,,18,9,1,50.0,3.00,3,1,0,33.3,1,0.33,13,0,0,3,5.8,4,2.0,0.0,50.0
7,,蓑田 蓮,4,□,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,10,0,1,0,-2.5,0,0.0,0.0,-
8,,野口 拓朗,4,■,■,■,■,,28,12,1,42.9,3.00,0,0,0,-,2,0.50,11,0,0,2,4.5,31,19.0,4.0,67.7
9,,田中 誠,2,■,,,□,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
10,L,寺田 晃聖,2,〇,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0
12,,籠 樹,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
14,,守山 巧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,谷口 裕太郎,2,,,□,■,,7,2,0,28.6,1.00,0,0,0,-,0,-,7,0,0,0,0.0,3,2.0,1.0,83.3
17,,田中 伸哉,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,144,56,11,38.9,14.00,8,2,1,25.0,7,1.75,95,2,8,13,3.4,81,40.0,18.0,60.5
