背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,鎌苅 翔,5,■,■,■,■,■,17,5,1,29.4,1.00,0,0,0,-,3,0.60,11,0,1,1,0.0,8,6.0,2.0,87.5
2,,赤松 圭介,5,■,■,■,■,■,54,29,3,53.7,5.80,17,5,3,29.4,3,0.60,16,0,2,2,0.0,0,0.0,0.0,-
3,L,早瀬川 雄也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,2.0,53.8
4,,岡崎 誠,5,■,■,■,■,■,18,6,2,33.3,1.20,0,0,0,-,2,0.40,27,2,5,8,10.2,18,6.0,3.0,41.7
5,,丸一 達也,5,■,■,■,■,■,13,7,1,53.8,1.40,0,0,0,-,3,0.60,13,0,5,3,-3.8,0,0.0,0.0,-
6,,阪根 彩斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,蓑田 蓮,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
8,,野口 拓朗,5,■,■,■,■,■,20,7,2,35.0,1.40,0,0,0,-,1,0.20,17,0,0,0,0.0,35,17.0,1.0,50.0
9,,田中 誠,5,■,■,■,■,■,4,3,1,75.0,0.60,0,0,0,-,1,0.20,14,0,2,5,5.4,2,0.0,0.0,0.0
10,L,寺田 晃聖,2,,,,〇,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,3.0,58.3
12,,籠 樹,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
14,,守山 巧,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
16,,谷口 裕太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,田中 伸哉,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,126,57,10,45.2,11.40,17,5,3,29.4,13,2.60,104,2,16,19,2.6,82,37.0,11.0,51.8
