背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
2,,言上 真一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,下町 浩二,1,,,■,,,3,2,0,66.7,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
6,,中山 雄介,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
7,,有津 翔太,3,■,■,■,,,17,8,0,47.1,2.67,0,0,0,-,3,1.00,9,0,2,2,0.0,0,0.0,0.0,-
9,,高橋 和希,3,■,■,■,,,18,7,0,38.9,2.33,0,0,0,-,0,-,14,2,5,2,8.9,32,25.0,3.0,82.8
11,,後藤 和志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,川村 幸司,3,■,■,□,,,19,8,3,42.1,2.67,0,0,0,-,0,-,15,1,2,4,10.0,14,8.0,4.0,71.4
14,L,杉谷 祐磨,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,上 竣,3,■,■,■,,,31,11,3,35.5,3.67,9,5,0,55.6,0,-,9,0,3,1,-5.6,1,1.0,0.0,100.0
17,,碩 幸輝,3,■,■,■,,,25,12,1,48.0,4.00,0,0,0,-,2,0.67,9,0,1,1,0.0,1,1.0,0.0,100.0
18,,南本 大貴,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,13,0,0,3,5.8,0,0.0,0.0,-
19,L,石渡 瑛法,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,24.0,5.0,85.5
チーム合計,チーム合計,チーム合計,3,,,,,,114,49,7,43.0,16.33,9,5,0,55.6,5,1.67,73,3,14,13,3.8,79,59.0,12.0,82.3
