背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岩阪 健太郎,3,■,■,■,,,16,5,0,31.2,1.67,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0.0,0.0,-
2,,為我井 太也,3,■,■,□,,,8,3,0,37.5,1.00,1,0,0,0.0,0,-,11,0,2,4,4.5,0,0.0,0.0,-
4,,西河 孝太,3,■,■,■,,,22,11,2,50.0,3.67,2,1,1,50.0,0,-,9,0,0,0,0.0,35,20.0,9.0,70.0
5,L,峰尾 拓,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,6.0,0.0,85.7
6,,大貫 智博,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,西片 圭佑,3,■,■,■,,,14,6,0,42.9,2.00,2,0,0,0.0,0,-,9,2,0,0,22.2,0,0.0,0.0,-
13,,田中 湧朔,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0.0,0.0,-
14,,岸 海斗,3,■,■,■,,,14,5,1,35.7,1.67,0,0,0,-,1,0.33,9,0,0,2,5.6,1,0.0,1.0,50.0
15,,新山 駿,3,■,■,■,,,23,8,2,34.8,2.67,2,0,0,0.0,0,-,9,1,3,0,2.8,22,17.0,5.0,88.6
17,,筧 颯斗,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
18,,鈴木 浩大,2,,□,■,,,2,0,1,0.0,-,0,0,0,-,0,-,4,0,2,1,-6.2,0,0.0,0.0,-
21,,伊藤 優介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,松枝 寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
28,,槌尾 健,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,99,38,6,38.4,12.67,7,1,1,14.3,2,0.67,61,3,9,8,4.5,65,43.0,15.0,77.7
