背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,青島 賢司,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0.0,0.0,-
2,L,神園 時,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,11.0,7.0,69.0
3,,河西 智洋,4,■,■,■,■,,20,6,0,30.0,1.50,3,1,0,33.3,0,-,12,0,1,3,4.2,37,15.0,12.0,56.8
4,,奥田 基嗣,4,■,■,■,□,,15,7,1,46.7,1.75,0,0,0,-,0,-,14,0,1,4,5.4,0,0.0,0.0,-
5,,吉田 康祐,3,,□,□,■,,8,3,0,37.5,1.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-
7,,笠原 佑斗,4,■,■,■,■,,16,7,0,43.8,1.75,0,0,0,-,2,0.50,21,1,3,10,13.1,0,0.0,0.0,-
8,,清水 久雄,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
9,,小林 洸,4,□,□,■,■,,16,7,0,43.8,1.75,2,1,0,50.0,0,-,6,0,2,3,4.2,0,0.0,0.0,-
10,,三浦 拓,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,十良澤 太一,4,■,■,■,■,,5,3,1,60.0,0.75,0,0,0,-,0,-,14,0,2,2,0.0,0,0.0,0.0,-
13,,ブルーク インダレ　サレツ,2,■,■,,,,15,7,1,46.7,3.50,4,2,1,50.0,2,1.00,4,0,1,1,0.0,0,0.0,0.0,-
17,,森元 貴哉,4,■,■,■,■,,39,14,3,35.9,3.50,2,1,0,50.0,1,0.25,11,0,4,2,-4.5,24,6.0,11.0,47.9
チーム合計,チーム合計,チーム合計,4,,,,,,134,54,6,40.3,13.50,11,5,1,45.5,5,1.25,90,1,15,29,5.0,82,32.0,30.0,57.3
