背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,青島 賢司,3,□,□,□,,,2,0,0,0.0,-,0,0,0,-,0,-,6,0,0,1,4.2,3,2.0,1.0,83.3
2,L,神園 時,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,5.0,8.0,39.1
3,,河西 智洋,3,■,■,■,,,29,9,5,31.0,3.00,2,0,0,0.0,0,-,11,0,2,2,0.0,17,9.0,1.0,55.9
4,,奥田 基嗣,3,■,■,■,,,11,9,1,81.8,3.00,0,0,0,-,2,0.67,8,0,1,2,3.1,0,0.0,0.0,-
5,,吉田 康祐,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,阿部 誠樹,3,■,□,■,,,28,11,2,39.3,3.67,12,3,2,25.0,0,-,10,0,1,5,10.0,4,3.0,0.0,75.0
7,,笠原 佑斗,3,■,■,■,,,15,6,1,40.0,2.00,0,0,0,-,4,1.33,7,0,1,2,3.6,0,0.0,0.0,-
8,,清水 久雄,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,10,0,1,1,0.0,0,0.0,0.0,-
9,,小林 洸,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
10,,三浦 拓,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,白戸 謙伸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,山口 拓馬,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,森元 貴哉,3,■,■,■,,,23,4,0,17.4,1.33,6,1,0,16.7,0,-,9,0,2,4,5.6,18,8.0,6.0,61.1
21,,柿崎 充,1,,■,,,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,111,40,10,36.0,13.33,20,4,2,20.0,6,2.00,63,0,8,17,3.6,65,27.0,16.0,53.8
