背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岩阪 健太郎,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,3,1.00,4,0,1,0,-6.2,0,0.0,0.0,-
2,,為我井 太也,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,0,2,1,-2.8,0,0.0,0.0,-
4,,西河 孝太,2,,■,■,,,12,7,0,58.3,3.50,1,1,0,100.0,1,0.50,9,0,1,2,2.8,9,2.0,3.0,38.9
5,L,峰尾 拓,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,10.0,6.0,56.5
6,,大貫 智博,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
7,,石井 琢也,3,■,■,■,,,23,5,3,21.7,1.67,3,0,2,0.0,0,-,5,0,0,0,0.0,5,2.0,0.0,40.0
8,,西片 圭佑,3,■,□,□,,,7,2,2,28.6,0.67,4,0,2,0.0,0,-,6,1,1,1,16.7,0,0.0,0.0,-
13,,田中 湧朔,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-
14,,岸 海斗,3,□,■,■,,,7,3,1,42.9,1.00,0,0,0,-,3,1.00,11,2,2,2,18.2,0,0.0,0.0,-
15,,新山 駿,3,■,■,■,,,29,12,2,41.4,4.00,3,1,0,33.3,0,-,12,1,2,3,10.4,23,14.0,4.0,69.6
21,,伊藤 優介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,松枝 寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
28,,槌尾 健,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,89,32,9,36.0,10.67,11,2,4,18.2,7,2.33,64,4,10,10,6.2,60,28.0,13.0,57.5
