背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岩阪 健太郎,5,■,■,■,■,■,17,8,2,47.1,1.60,0,0,0,-,0,-,13,1,1,1,7.7,1,1.0,0.0,100.0
2,,為我井 太也,5,■,■,■,■,■,10,8,0,80.0,1.60,0,0,0,-,0,-,17,0,3,2,-1.5,0,0.0,0.0,-
4,,西河 孝太,5,■,■,■,■,■,36,19,1,52.8,3.80,3,1,1,33.3,1,0.20,18,1,0,2,8.3,29,16.0,6.0,65.5
6,,大貫 智博,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,西片 圭佑,4,,■,■,■,■,24,7,2,29.2,1.75,8,3,0,37.5,0,-,15,1,1,3,10.0,0,0.0,0.0,-
9,,大楽 祥生,4,□,,□,□,□,1,1,0,100.0,0.25,0,0,0,-,0,-,2,1,1,0,37.5,0,0.0,0.0,-
10,L,野田 雄介,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,18.0,3.0,88.6
13,,田中 湧朔,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
14,,岸 海斗,5,■,■,■,■,■,16,8,1,50.0,1.60,0,0,0,-,2,0.40,18,0,6,3,-4.2,1,1.0,0.0,100.0
15,,新山 駿,5,■,■,■,■,■,54,24,3,44.4,4.80,3,1,0,33.3,0,-,15,0,4,1,-5.0,39,26.0,8.0,76.9
21,,伊藤 優介,1,■,,,,,3,0,1,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
22,,松枝 寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,161,75,10,46.6,15.00,14,5,1,35.7,3,0.60,103,4,16,13,3.2,92,62.0,17.0,76.6
