背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,L,青島 賢司,1,,,,,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
2,L,神園 時,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,12.0,5.0,60.4
3,,河西 智洋,5,■,■,■,■,■,33,12,2,36.4,2.40,6,1,1,16.7,2,0.40,23,1,3,4,5.4,39,14.0,13.0,52.6
4,,奥田 基嗣,5,■,■,■,■,■,20,11,1,55.0,2.20,0,0,0,-,0,-,11,0,2,5,6.8,0,0.0,0.0,-
5,,吉田 康祐,4,□,,■,■,■,11,6,0,54.5,1.50,0,0,0,-,3,0.75,7,0,2,0,-7.1,1,0.0,1.0,50.0
7,,笠原 佑斗,4,■,■,,□,□,5,1,0,20.0,0.25,0,0,0,-,2,0.50,5,0,0,2,10.0,0,0.0,0.0,-
8,,清水 久雄,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,24,0,1,7,6.2,0,0.0,0.0,-
9,,小林 洸,3,□,,□,,□,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0.0,0.0,-
10,,三浦 拓,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,十良澤 太一,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
13,,ブルーク インダレ　サレツ,5,■,■,■,■,■,57,24,6,42.1,4.80,19,9,2,47.4,5,1.00,12,0,3,2,-2.1,0,0.0,0.0,-
14,,山口 拓馬,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,河西 孔明,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,0,-12.5,0,0.0,0.0,-
17,,森元 貴哉,5,■,■,■,■,■,32,12,3,37.5,2.40,5,1,3,20.0,2,0.40,13,0,2,0,-3.8,23,6.0,6.0,39.1
チーム合計,チーム合計,チーム合計,5,,,,,,158,66,12,41.8,13.20,30,11,6,36.7,14,2.80,108,1,17,22,2.1,89,33.0,25.0,51.1
