背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
3,,壇上 正健,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,下町 浩二,4,■,■,■,■,,14,6,0,42.9,1.50,0,0,0,-,2,0.50,12,0,0,1,2.1,0,0.0,0.0,-
5,L,小寺 秀哉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,有津 翔太,4,■,■,■,■,,22,14,2,63.6,3.50,0,0,0,-,3,0.75,16,1,2,3,7.8,0,0.0,0.0,-
9,,高橋 和希,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,17,0,1,3,2.9,0,0.0,0.0,-
11,,後藤 和志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,川村 幸司,4,■,■,■,■,,28,11,3,39.3,2.75,2,1,1,50.0,0,-,11,0,0,1,2.3,18,8.0,6.0,61.1
14,,杉谷 祐磨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,上 竣,4,■,■,■,■,,30,15,2,50.0,3.75,11,6,1,54.5,0,-,15,3,3,3,20.0,0,0.0,0.0,-
16,,片野坂 拓人,4,■,■,■,■,,43,18,5,41.9,4.50,3,1,2,33.3,0,-,19,1,2,3,6.6,16,13.0,2.0,87.5
17,,碩 幸輝,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
18,,南本 大貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,石渡 瑛法,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,52,41.0,5.0,83.7
チーム合計,チーム合計,チーム合計,4,,,,,,138,64,12,46.4,16.00,16,8,4,50.0,6,1.50,93,5,8,14,7.0,86,62.0,13.0,79.7
