背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,貞包 里穂,2,■,■,,,,12,1,2,8.3,0.50,0,0,0,-,0,-,0,0,0,0,-,8,1.0,3.0,31.2
4,,浅津 ゆうこ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,長野 有紗,2,,■,■,,,15,3,2,20.0,1.50,0,0,0,-,0,-,5,1,2,1,15.0,1,1.0,0.0,100.0
6,,金杉 由香,3,■,■,■,,,31,10,2,32.3,3.33,5,1,1,20.0,0,-,8,0,0,1,3.1,9,7.0,0.0,77.8
7,,堀込 奈央,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,5,0,0,1,5.0,1,0.0,0.0,0.0
8,L,片下 恭子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,15.0,5.0,62.5
9,,吉岡 可奈,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,0,-,12,0,0,1,2.1,0,0.0,0.0,-
10,,脇田 美怜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,マラ イブナ,2,■,■,,,,26,6,3,23.1,3.00,10,2,1,20.0,0,-,4,0,0,0,0.0,0,0.0,0.0,-
13,,田中 咲希,3,□,□,■,,,15,9,1,60.0,3.00,0,0,0,-,0,-,5,0,1,0,-5.0,8,3.0,2.0,50.0
14,,高木 理江,1,■,,,,,4,0,0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
18,,溝口 由利香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,兒島 晴香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,安田 睦実,3,□,□,■,,,15,1,1,6.7,0.33,0,0,0,-,2,0.67,9,0,1,1,0.0,14,6.0,4.0,57.1
チーム合計,チーム合計,チーム合計,3,,,,,,126,34,11,27.0,11.33,15,3,2,20.0,3,1.00,51,1,4,5,2.5,69,33.0,14.0,58.0
