背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,盛重 龍,1,,■,,,,2,0,1,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,8,7.0,0.0,87.5
2,,北川 祐介,5,■,■,■,■,■,15,8,1,53.3,1.60,0,0,0,-,4,0.80,20,1,1,8,14.0,0,0.0,0.0,-
6,,甲斐 祐之,5,■,■,■,■,■,28,11,4,39.3,2.20,3,1,0,33.3,1,0.20,17,1,4,6,14.7,14,9.0,0.0,64.3
7,L,花野 裕祥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,井上 崇昭,5,□,□,■,■,■,34,16,2,47.1,3.20,8,5,1,62.5,3,0.60,8,0,2,3,9.4,0,0.0,0.0,-
9,,川浦 博昭,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,森 佑之,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,21.0,0.0,75.0
13,,岡本 秀明,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
15,,高橋 和人,5,■,□,■,■,■,33,15,5,45.5,3.00,3,1,2,33.3,0,-,18,2,1,6,17.2,46,30.0,0.0,65.2
17,,佐藤 和哉,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,島野 俊一,5,□,□,■,■,■,1,1,0,100.0,0.20,0,0,0,-,1,0.20,16,0,0,8,12.5,0,0.0,0.0,-
20,,山本 英之,5,■,■,■,■,■,16,11,1,68.8,2.20,0,0,0,-,2,0.40,15,0,1,1,1.7,0,0.0,0.0,-
21,,高橋 幸造,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
22,,松永 理生,2,■,■,,,,14,6,3,42.9,3.00,8,2,3,25.0,0,-,3,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,143,68,17,47.6,13.60,22,9,6,40.9,11,2.20,102,4,10,33,11.4,96,67.0,0.0,69.8
