背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,清水 邦広,2,,□,■,,,14,7,2,50.0,3.50,4,2,2,50.0,0,-,5,0,1,1,5.0,0,0.0,0.0,-
3,,フォンテレス フェリペ,3,□,■,■,,,11,3,2,27.3,1.00,2,0,1,0.0,1,0.33,7,1,3,3,25.0,12,9.0,0.0,75.0
5,,山本 隆弘,2,■,■,,,,20,10,2,50.0,5.00,7,4,1,57.1,0,-,8,1,1,4,22.5,2,2.0,0.0,100.0
6,,白澤 健児,2,■,■,,,,6,2,1,33.3,1.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
7,,岩田 正之,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-
8,,川村 慎二,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0
11,,久保 尚志,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,10.0,0,0.0,0.0,-
12,,森田 亜貴斗,3,■,■,■,,,17,8,2,47.1,2.67,0,0,0,-,0,-,9,0,0,6,16.7,2,1.0,0.0,50.0
13,,枩田 優介,3,□,□,■,,,3,3,0,100.0,1.00,0,0,0,-,2,0.67,4,0,1,1,6.2,2,1.0,0.0,50.0
14,L,小糸 敬夫,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,福澤 達哉,3,■,■,■,,,10,5,0,50.0,1.67,3,3,0,100.0,2,0.67,9,0,0,2,5.6,21,13.0,0.0,61.9
16,,大竹 貴久,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
17,L,永野 健,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,0.0,54.5
18,,谷村 孝,1,■,,,,,9,4,0,44.4,4.00,0,0,0,-,0,-,4,0,1,2,12.5,13,10.0,0.0,76.9
チーム合計,チーム合計,チーム合計,3,,,,,,90,42,9,46.7,14.00,16,9,4,56.2,5,1.67,61,2,8,22,12.0,65,42.0,0.0,64.6
