背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井田 彩奈,5,■,■,■,■,■,24,8,4,33.3,1.60,0,0,0,-,5,1.00,17,0,1,3,4.4,0,0.0,0.0,-
2,,浦辺 真希,5,■,■,■,■,■,50,15,5,30.0,3.00,1,0,0,0.0,2,0.40,13,0,2,7,13.5,22,13.0,0.0,59.1
3,,大槻 めぐみ,5,□,■,■,■,■,18,4,1,22.2,0.80,0,0,0,-,0,-,17,0,0,4,5.9,15,12.0,0.0,80.0
4,,内藤 絵莉香,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.20,16,0,0,7,10.9,1,0.0,0.0,0.0
5,,彦坂 香奈,3,□,,,□,□,1,1,0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,木村 雅世,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,仁里 奈那美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,16.0,0.0,57.1
8,,笠松 真梨奈,1,■,,,,,5,1,0,20.0,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
9,,平山 麻里,2,□,,□,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
11,,岡 夏美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,松田 亜也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,井上 奈々朱,5,■,■,■,■,■,34,14,2,41.2,2.80,0,0,0,-,5,1.00,21,0,3,8,9.5,0,0.0,0.0,-
14,,高橋 菜穂子,5,■,■,■,■,■,63,21,2,33.3,4.20,5,3,0,60.0,1,0.20,19,1,1,8,14.7,32,21.0,0.0,65.6
チーム合計,チーム合計,チーム合計,5,,,,,,198,64,14,32.3,12.80,6,3,0,50.0,14,2.80,107,1,7,37,9.4,99,62.0,0.0,62.6
