背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井田 彩奈,4,■,■,■,■,,30,10,1,33.3,2.50,1,0,0,0.0,4,1.00,12,0,1,3,6.2,1,0.0,0.0,0.0
2,,浦辺 真希,4,■,■,■,■,,37,8,4,21.6,2.00,0,0,0,-,1,0.25,19,1,1,8,14.7,24,21.0,0.0,87.5
3,,大槻 めぐみ,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,3,0.0,0.0,0.0
4,,内藤 絵莉香,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,12,0,3,3,6.2,1,0.0,0.0,0.0
5,,彦坂 香奈,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
6,,木村 雅世,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,仁里 奈那美,3,,〇,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,0.0,58.8
8,,笠松 真梨奈,4,■,■,■,■,,39,13,1,33.3,3.25,0,0,0,-,0,-,14,1,1,4,12.9,5,4.0,0.0,80.0
9,,平山 麻里,2,,□,,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
11,,岡 夏美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,L,松田 亜也,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,16.0,0.0,76.2
13,,井上 奈々朱,4,■,■,■,■,,14,6,1,42.9,1.50,0,0,0,-,6,1.50,15,0,0,5,8.3,0,0.0,0.0,-
14,,高橋 菜穂子,4,■,■,■,■,,52,18,1,34.6,4.50,1,0,0,0.0,2,0.50,10,0,0,1,2.5,18,12.0,0.0,66.7
チーム合計,チーム合計,チーム合計,4,,,,,,174,56,8,32.2,14.00,2,0,0,0.0,13,3.25,90,2,6,25,8.7,91,64.0,0.0,70.3
