背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,木村 有希,3,■,■,■,,,19,8,1,42.1,2.67,0,0,0,-,0,-,7,0,0,1,3.6,28,18.0,0.0,64.3
2,,渡邊 彩,3,■,■,■,,,11,6,1,54.5,2.00,0,0,0,-,0,-,11,0,1,1,2.3,0,0.0,0.0,-
5,,山田 友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,佐々木 萌,3,■,■,■,,,29,14,2,48.3,4.67,5,2,1,40.0,1,0.33,16,2,1,5,19.1,22,17.0,0.0,77.3
8,,中野 清香,3,■,■,■,,,52,21,0,40.4,7.00,15,6,0,40.0,0,-,17,2,0,4,16.5,0,0.0,0.0,-
9,,寺沢 美香,3,■,■,■,,,11,5,2,45.5,1.67,0,0,0,-,1,0.33,13,1,4,2,10.0,0,0.0,0.0,-
10,L,北上 夏希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,星 亜矢子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,林 蓉子,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
15,L,横江 千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,0.0,66.7
16,,松野 由香,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,1,0.33,9,0,0,4,11.1,0,0.0,0.0,-
17,,新城 友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,嶋村 菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,124,54,6,43.5,18.00,20,8,1,40.0,3,1.00,73,5,6,17,11.8,63,44.0,0.0,69.8
