背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,門間 希,4,■,■,■,■,,27,20,1,74.1,5.00,0,0,0,-,5,1.25,15,0,3,4,6.7,1,1.0,0.0,100.0
2,,黄 秀京,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,渡辺 佑梨子,4,■,■,■,■,,22,5,2,22.7,1.25,0,0,0,-,0,-,16,0,0,4,6.2,8,6.0,0.0,75.0
7,,栗田 琴恵,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,1,0.25,11,1,0,2,11.8,1,0.0,0.0,0.0
8,L,佐藤 みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,14.0,0.0,82.4
9,,山本 摩理,4,■,■,■,■,,28,8,4,28.6,2.00,0,0,0,-,1,0.25,13,0,2,5,9.6,18,12.0,0.0,66.7
10,,山崎 望,4,■,■,■,■,,29,15,2,51.7,3.75,3,2,0,66.7,0,-,11,0,2,3,6.8,30,21.0,0.0,70.0
11,,松崎 渉,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,長池 彩代,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,2,1,3,36.4,0,0.0,0.0,-
13,,眞鍋 春佳,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,1,1.0,0.0,100.0
14,,田野倉 穂美,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-
16,,赤西 喜代里,4,■,■,■,■,,16,6,0,37.5,1.50,0,0,0,-,4,1.00,12,0,2,7,14.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,125,55,9,44.0,13.75,3,2,0,66.7,11,2.75,95,3,10,32,11.2,76,55.0,0.0,72.4
