背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,門間 希,4,■,■,■,■,,16,8,2,50.0,2.00,0,0,0,-,5,1.25,9,0,0,0,0.0,0,0.0,0.0,-
2,,黄 秀京,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,渡辺 佑梨子,4,■,■,■,■,,25,7,3,28.0,1.75,0,0,0,-,2,0.50,9,0,0,1,2.8,7,7.0,0.0,100.0
7,,栗田 琴恵,4,■,■,■,■,,6,0,0,0.0,-,1,0,0,0.0,0,-,14,0,0,2,3.6,0,0.0,0.0,-
8,L,佐藤 みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,34,22.0,0.0,64.7
9,,山本 摩理,4,■,■,■,■,,41,17,2,41.5,4.25,0,0,0,-,2,0.50,11,0,1,1,2.3,10,6.0,0.0,60.0
10,,山崎 望,4,■,■,■,■,,39,14,2,35.9,3.50,0,0,0,-,0,-,17,1,2,4,10.6,33,28.0,0.0,84.8
11,,松崎 渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,長池 彩代,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,1,0,2,21.4,0,0.0,0.0,-
13,,眞鍋 春佳,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,6,4.0,0.0,66.7
14,,田野倉 穂美,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-
16,,赤西 喜代里,4,■,■,■,■,,16,5,2,31.2,1.25,0,0,0,-,1,0.25,10,0,2,2,5.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,143,51,11,35.7,12.75,1,0,0,0.0,10,2.50,88,2,5,13,5.7,90,67.0,0.0,74.4
