背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,餅田 千佳,4,■,■,■,■,,33,15,0,45.5,3.75,0,0,0,-,1,0.25,16,0,2,2,3.1,24,17.0,0.0,70.8
2,,松永 真果,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
3,,大久保 梨紗,4,■,■,■,■,,28,17,0,60.7,4.25,0,0,0,-,0,-,12,0,0,1,2.1,15,8.0,0.0,53.3
6,,佐々木 夏希,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
7,,東山 由香,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,19,3,1,3,17.6,0,0.0,0.0,-
8,,足立 史織,1,,,□,,,7,3,0,42.9,3.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,松下 琴美,4,■,■,■,■,,22,8,0,36.4,2.00,0,0,0,-,5,1.25,11,0,0,1,2.3,0,0.0,0.0,-
10,L,小酒 翔子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,21.0,0.0,77.8
11,,佐藤 奈美,4,■,■,■,■,,12,8,0,66.7,2.00,0,0,0,-,0,-,15,1,0,6,15.3,0,0.0,0.0,-
12,,砂田 遥,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,武笠 麻衣子,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
14,,清水 亜寿里,4,■,■,■,■,,42,13,2,31.0,3.25,1,0,1,0.0,3,0.75,19,1,1,1,6.6,9,7.0,0.0,77.8
15,,川上 真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,渡邊 沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,144,64,2,44.4,16.00,1,0,1,0.0,10,2.50,98,5,4,15,8.3,75,53.0,0.0,70.7
