背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,與崎 風人,3,■,■,■,,,24,7,3,29.2,2.33,0,0,0,-,0,-,12,1,2,4,12.5,15,5.0,2.0,40.0
2,L,浅岡 遥太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,L,宮田 航輔,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,18.0,6.0,72.4
6,,中村 龍哉,2,,□,■,,,6,4,0,66.7,2.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
10,,三角 昌弘,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
11,,熊谷 勇人,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,澤 瑞貴,1,,,□,,,2,1,1,50.0,1.00,1,0,1,0.0,0,-,3,1,1,2,41.7,3,2.0,0.0,66.7
14,,山下 道生,2,■,■,,,,6,1,2,16.7,0.50,0,0,0,-,2,1.00,6,0,1,2,4.2,1,1.0,0.0,100.0
15,,山本 大地,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,田中 拓海,3,□,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,8,0,1,1,0.0,0,0.0,0.0,-
20,,藏田 大輝,3,■,■,■,,,21,6,2,28.6,2.00,6,1,1,16.7,0,-,11,0,3,2,-2.3,0,0.0,0.0,-
21,,高杉 優希,1,■,,,,,2,2,0,100.0,2.00,1,1,0,100.0,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
24,,増田 純平,3,□,■,■,,,16,9,0,56.2,3.00,0,0,0,-,1,0.33,15,1,0,3,11.7,11,8.0,0.0,72.7
26,,渡辺 周馬,3,■,■,■,,,11,3,2,27.3,1.00,1,0,0,0.0,0,-,6,0,1,0,-4.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,90,34,10,37.8,11.33,9,2,2,22.2,3,1.00,68,3,10,15,6.2,59,34.0,8.0,64.4
