背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小川 貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,伊藤 裕之介,3,■,■,■,,,2,2,0,100.0,0.67,1,1,0,100.0,2,0.67,10,0,0,1,2.5,0,0.0,0.0,-
3,,水野 貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,加藤 啓,1,,,■,,,3,1,1,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,大野 隆一,3,■,■,■,,,8,7,0,87.5,2.33,0,0,0,-,3,1.00,5,0,0,0,0.0,0,0.0,0.0,-
6,,松本 幸博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,豊田 将人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,中村 航太朗,3,■,■,■,,,16,8,2,50.0,2.67,6,2,1,33.3,0,-,17,2,2,7,19.1,11,7.0,1.0,68.2
14,,中道 元貴,3,■,■,■,,,11,5,0,45.5,1.67,2,0,0,0.0,2,0.67,14,1,1,4,12.5,15,5.0,3.0,43.3
15,,河西 敦司,3,■,■,■,,,15,12,0,80.0,4.00,8,6,0,75.0,3,1.00,15,0,1,5,6.7,0,0.0,0.0,-
16,,金子 優海,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0.0,0.0,-
18,L,吉澤 玄祐,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,0.0,66.7
19,L,神谷 昴紀,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,阿部 翼,2,■,■,,,,5,4,0,80.0,2.00,0,0,0,-,2,1.00,9,1,1,2,13.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,60,39,3,65.0,13.00,17,9,1,52.9,12,4.00,73,4,7,19,9.6,35,18.0,4.0,57.1
