背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,L,川崎 翔太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,10.0,4.0,80.0
2,,加藤 克貴,3,■,■,■,,,13,9,1,69.2,3.00,1,1,0,100.0,2,0.67,11,0,0,2,4.5,7,3.0,1.0,50.0
5,,佐藤 匠,3,■,■,■,,,8,3,2,37.5,1.00,0,0,0,-,2,0.67,10,1,2,1,7.5,1,0.0,1.0,50.0
6,,浜田 翔太,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,4,1.33,8,0,1,2,3.1,1,0.0,0.0,0.0
7,,笠原 啓太,2,,■,■,,,4,3,0,75.0,1.50,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-
8,,筒井 匠,2,■,,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
10,,川畑 貴裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,阪本 龍一,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
16,,林 佑樹,3,■,■,■,,,20,9,2,45.0,3.00,0,0,0,-,3,1.00,13,1,3,7,15.4,19,14.0,2.0,78.9
17,,茂木 祐太,1,,,□,,,3,3,0,100.0,3.00,1,1,0,100.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-
18,,前田 将武,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-
21,,石井 和希,3,■,■,■,,,22,11,1,50.0,3.67,5,3,0,60.0,2,0.67,13,1,1,4,13.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,74,39,6,52.7,13.00,7,5,0,71.4,13,4.33,73,3,7,23,9.6,43,27.0,8.0,72.1
