背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊澤 啓生,1,■,,,,,8,2,0,25.0,2.00,1,0,0,0.0,1,1.00,3,0,1,0,-8.3,8,6.0,1.0,81.2
2,,渡邊 和馬,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-
3,,吉田 魁成,4,,□,■,■,■,7,5,0,71.4,1.25,0,0,0,-,0,-,12,0,0,2,4.2,0,0.0,0.0,-
4,,田中 尚,5,■,■,■,■,■,18,9,0,50.0,1.80,0,0,0,-,3,0.60,13,0,1,3,3.8,3,3.0,0.0,100.0
6,,後藤 万澄,3,■,■,,□,,9,4,1,44.4,1.33,0,0,0,-,0,-,9,0,1,0,-2.8,0,0.0,0.0,-
8,,藤元 公貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,長谷川 優太,2,■,■,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,8,0,0,0,0.0,1,0.0,0.0,0.0
10,,二五田 大輔,5,■,■,■,■,■,42,20,5,47.6,4.00,7,2,2,28.6,3,0.60,19,0,0,4,5.3,22,11.0,5.0,61.4
11,,嶋田 希隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,備 一真,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,33,26.0,5.0,86.4
17,,舩倉 拓登,3,,,■,■,■,2,2,0,100.0,0.67,0,0,0,-,1,0.33,6,0,1,0,-4.2,0,0.0,0.0,-
18,,寺尾 壮太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,宮原 博明,4,,■,■,■,■,25,10,2,40.0,2.50,4,2,1,50.0,4,1.00,15,0,1,0,-1.7,21,8.0,5.0,50.0
20,,木村 拓哉,5,■,■,■,■,■,30,13,4,43.3,2.60,9,3,1,33.3,1,0.20,20,1,2,5,8.8,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,142,66,12,46.5,13.20,21,7,4,33.3,13,2.60,107,1,7,16,3.0,88,54.0,16.0,70.5
