背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,北川 海育,4,■,■,■,■,,20,11,1,55.0,2.75,0,0,0,-,1,0.25,10,0,2,2,0.0,0,0.0,0.0,-
2,,大西 真咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,磯部 成里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,長谷川 侑南,4,■,■,■,■,,2,0,0,0.0,-,1,0,0,0.0,0,-,24,0,0,7,7.3,1,0.0,0.0,0.0
8,,吉本 梓穂,2,□,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,1,0,-8.3,2,0.0,2.0,50.0
9,,佐藤 愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,山内 佑里子,4,■,■,■,■,,30,7,0,23.3,1.75,0,0,0,-,7,1.75,11,0,2,1,-2.3,23,14.0,5.0,71.7
11,,中田 唯香,4,■,■,■,■,,31,14,1,45.2,3.50,2,1,1,50.0,2,0.50,16,1,0,3,10.9,13,8.0,2.0,69.2
13,,伊藤 愛華,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
14,,西田 智美,4,■,■,■,■,,16,5,0,31.2,1.25,0,0,0,-,1,0.25,12,1,0,1,10.4,1,0.0,0.0,0.0
15,,斉藤 有香,4,■,■,■,■,,46,13,3,28.3,3.25,2,0,1,0.0,3,0.75,18,0,3,4,1.4,12,6.0,3.0,62.5
16,,三井 梨愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,土岡 真央,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,10.0,5.0,50.0
チーム合計,チーム合計,チーム合計,4,,,,,,146,50,5,34.2,12.50,5,1,2,20.0,14,3.50,95,2,9,18,4.5,77,38.0,17.0,60.4
