背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小坂 亜未,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
3,L,水谷 真友,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,0.0,66.7
4,,佐々木 里菜,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,11,1,1,1,9.1,0,0.0,0.0,-
5,,高橋 愛未,4,■,■,■,■,,42,11,4,26.2,2.75,1,0,1,0.0,1,0.25,12,1,1,2,10.4,17,10.0,4.0,70.6
6,,岸村 恵実,4,■,■,■,■,,39,12,1,30.8,3.00,0,0,0,-,5,1.25,8,0,0,1,3.1,2,0.0,1.0,25.0
7,,平岡 みさと,1,,,□,,,8,2,0,25.0,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,5,2.0,2.0,60.0
8,L,石井 彩,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,1.0,72.2
9,,降籏 実可,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,常田 美夢,4,■,■,■,■,,18,4,0,22.2,1.00,0,0,0,-,0,-,18,0,1,2,1.4,7,5.0,2.0,85.7
11,,平原 果歩,2,,□,□,,,2,0,0,0.0,-,0,0,0,-,0,-,5,1,0,2,30.0,1,1.0,0.0,100.0
12,,綱田 愛,4,■,■,□,■,,44,13,2,29.5,3.25,0,0,0,-,0,-,9,1,0,4,22.2,15,1.0,4.0,20.0
14,,村山 美佳,4,□,□,■,□,,15,7,0,46.7,1.75,0,0,0,-,3,0.75,1,0,1,0,-25.0,4,3.0,0.0,75.0
15,,平野 七菜,4,■,■,■,■,,31,5,1,16.1,1.25,1,0,0,0.0,0,-,11,0,1,1,0.0,28,12.0,6.0,53.6
16,,横田 実穂,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,202,55,8,27.2,13.75,2,0,1,0.0,9,2.25,85,4,6,14,7.1,94,44.0,20.0,57.4
