背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小坂 亜未,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,0.0,0.0,0.0
3,L,水谷 真友,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,11.0,3.0,78.1
4,,佐々木 里菜,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,10,0,0,4,10.0,0,0.0,0.0,-
5,,高橋 愛未,3,■,■,■,,,36,11,2,30.6,3.67,6,1,0,16.7,1,0.33,7,0,0,3,10.7,13,8.0,4.0,76.9
6,,岸村 恵実,3,■,■,■,,,18,7,1,38.9,2.33,0,0,0,-,1,0.33,7,0,2,2,0.0,1,0.0,0.0,0.0
7,,平岡 みさと,1,,□,,,,4,1,0,25.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
8,L,石井 彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,降籏 実可,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,常田 美夢,3,■,■,■,,,20,8,0,40.0,2.67,1,1,0,100.0,1,0.33,9,0,0,2,5.6,1,1.0,0.0,100.0
11,,平原 果歩,3,■,■,■,,,24,5,2,20.8,1.67,0,0,0,-,0,-,6,0,0,0,0.0,17,4.0,4.0,35.3
12,,綱田 愛,3,■,■,■,,,21,6,0,28.6,2.00,0,0,0,-,0,-,12,0,0,4,8.3,21,6.0,7.0,45.2
13,,白石 ふう香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,125,39,5,31.2,13.00,7,2,0,28.6,3,1.00,52,0,3,15,5.8,71,30.0,18.0,54.9
