背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田代 麻樹,5,■,■,■,■,■,9,4,1,44.4,0.80,0,0,0,-,2,0.40,15,0,0,1,1.7,0,0.0,0.0,-
2,,佐々原 和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,吉井 奎乃,5,■,■,■,■,■,51,16,1,31.4,3.20,2,0,1,0.0,5,1.00,22,2,1,12,21.6,62,21.0,14.0,45.2
5,,山本 裕香,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,1,0,1,125.0,0,0.0,0.0,-
6,,宮井 遥,5,■,■,■,■,■,78,25,7,32.1,5.00,3,2,1,66.7,3,0.60,17,1,0,8,17.6,14,1.0,1.0,10.7
8,,岩永 明奈,3,□,□,,,□,0,0,0,-,-,0,0,0,-,0,-,7,1,0,2,21.4,0,0.0,0.0,-
9,,本間 真樹子,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,高橋 侑里,4,,□,□,□,■,17,5,1,29.4,1.25,0,0,0,-,0,-,4,1,0,2,37.5,22,6.0,8.0,45.5
12,,井上 実咲,1,,,,,□,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,岡田 倫奈,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,齊藤 望,4,■,■,■,■,,62,17,2,27.4,4.25,10,2,2,20.0,1,0.25,14,0,2,6,7.1,0,0.0,0.0,-
16,L,目加田 莉央,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,2.0,60.0
17,,唐川 愛璃,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.20,20,1,2,8,12.5,0,0.0,0.0,-
18,,浜田 栞,5,■,■,■,■,■,12,5,0,41.7,1.00,0,0,0,-,5,1.00,16,0,0,5,7.8,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,231,72,12,31.2,14.40,15,4,4,26.7,17,3.40,116,7,5,45,14.7,103,30.0,25.0,41.3
