背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,松浦 未波,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,12,1,0,5,18.8,0,0.0,0.0,-
3,,有川 由季乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,平岩 沙紀,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,1.0,62.5
5,,色摩 知巳,3,■,■,■,,,28,8,0,28.6,2.67,0,0,0,-,0,-,6,0,0,1,4.2,10,9.0,0.0,90.0
14,,竹内 沙月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,吉里 遥,3,■,■,■,,,46,21,0,45.7,7.00,4,2,0,50.0,1,0.33,8,0,4,3,-3.1,5,0.0,2.0,20.0
17,,中條 美月,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
19,,大原 萌,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,9,1,0,2,16.7,8,3.0,4.0,62.5
20,,鬼塚 雛子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
21,,張 心穆意,3,■,■,■,,,36,16,1,44.4,5.33,0,0,0,-,2,0.67,9,0,0,3,8.3,0,0.0,0.0,-
24,L,前村 明里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,1.0,57.7
25,,賀谷 明日光,3,■,■,■,,,14,3,3,21.4,1.00,0,0,0,-,3,1.00,8,0,1,3,6.2,1,1.0,0.0,100.0
27,,山本 紗貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
29,,勝見 咲子,3,■,■,■,,,22,7,0,31.8,2.33,1,0,0,0.0,3,1.00,18,4,1,9,33.3,20,9.0,4.0,55.0
チーム合計,チーム合計,チーム合計,3,,,,,,148,55,4,37.2,18.33,5,2,0,40.0,9,3.00,75,6,6,26,14.7,61,31.0,12.0,60.7
