背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小坂 亜未,4,□,□,□,■,,7,1,0,14.3,0.25,0,0,0,-,0,-,6,0,1,0,-4.2,21,11.0,4.0,61.9
3,L,水谷 真友,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,4.0,61.5
4,,佐々木 里菜,4,■,■,■,■,,7,3,2,42.9,0.75,1,0,1,0.0,0,-,11,0,0,4,9.1,0,0.0,0.0,-
5,,高橋 愛未,4,■,■,■,■,,52,18,4,34.6,4.50,5,1,1,20.0,1,0.25,18,2,1,4,15.3,14,8.0,2.0,64.3
6,,岸村 恵実,4,■,■,■,■,,28,6,2,21.4,1.50,0,0,0,-,1,0.25,8,0,1,0,-3.1,2,1.0,0.0,50.0
7,,平岡 みさと,3,■,■,■,,,27,7,1,25.9,2.33,2,0,0,0.0,0,-,8,0,3,1,-6.2,8,4.0,1.0,56.2
8,,石井 彩,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
9,,降籏 実可,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,常田 美夢,4,■,■,■,■,,23,5,1,21.7,1.25,0,0,0,-,1,0.25,11,0,1,1,0.0,6,4.0,0.0,66.7
11,,平原 果歩,1,,□,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
12,,綱田 愛,4,■,■,■,■,,31,6,3,19.4,1.50,0,0,0,-,0,-,12,0,0,1,2.1,28,8.0,7.0,41.1
13,,白石 ふう香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,178,47,13,26.4,11.75,8,1,2,12.5,3,0.75,74,2,7,11,4.1,94,44.0,18.0,56.4
