背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,栗田 楓,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,13,0,1,2,1.9,0,0.0,0.0,-
2,L,吉岡 みなみ,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,鈴木 日葵,5,■,■,■,■,■,20,6,1,30.0,1.20,0,0,0,-,2,0.40,17,1,1,3,8.8,0,0.0,0.0,-
5,,田中 瑠奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,古市 彩音,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-
7,,寺坂 茜,4,□,□,□,□,,14,6,1,42.9,1.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,斉藤 千佳,5,■,■,■,■,■,42,19,1,45.2,3.80,2,0,0,0.0,3,0.60,8,0,0,1,3.1,0,0.0,0.0,-
9,L,上地 野乃香,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,40,17.0,12.0,57.5
10,,新井 祥,5,■,■,■,■,■,52,19,6,36.5,3.80,0,0,0,-,0,-,19,0,0,2,2.6,51,29.0,14.0,70.6
11,,三好 紗弥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,坂本 陽菜,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,2.0,75.0
13,,愛宕 諒子,5,■,■,■,■,■,54,21,1,38.9,4.20,0,0,0,-,2,0.40,26,0,1,8,6.7,0,0.0,0.0,-
14,,濱邊 優愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,安福 若菜,5,■,■,■,■,■,21,7,3,33.3,1.40,0,0,0,-,3,0.60,19,0,0,2,2.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,203,78,13,38.4,15.60,2,0,0,0.0,10,2.00,111,1,3,20,4.7,99,51.0,28.0,65.7
