背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,鈴木 千織,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
5,,権藤 玲奈,3,■,■,■,,,56,19,7,33.9,6.33,15,5,2,33.3,2,0.67,6,0,1,3,8.3,0,0.0,0.0,-
7,,後藤 真利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,松尾 妃七菜,3,■,■,■,,,2,0,1,0.0,-,0,0,0,-,1,0.33,8,0,0,1,3.1,0,0.0,0.0,-
9,,廣田 唯,3,■,■,■,,,10,3,3,30.0,1.00,0,0,0,-,3,1.00,5,0,1,2,5.0,0,0.0,0.0,-
11,,小川 古都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,石山 綺里,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
14,L,田戸 美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,6.0,10.0,45.8
15,,一森 祐希奈,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
16,,梅木 瞳,3,■,■,■,,,9,4,1,44.4,1.33,0,0,0,-,1,0.33,14,0,0,3,5.4,0,0.0,0.0,-
18,,浅野 美波,3,■,■,■,,,25,7,4,28.0,2.33,0,0,0,-,0,-,16,0,1,3,3.1,27,10.0,9.0,53.7
19,,吉田 伽那,3,■,■,■,,,35,9,4,25.7,3.00,1,0,0,0.0,0,-,10,0,0,1,2.5,25,9.0,9.0,54.0
チーム合計,チーム合計,チーム合計,3,,,,,,139,43,20,30.9,14.33,16,5,2,31.2,7,2.33,69,0,3,16,4.7,76,25.0,28.0,51.3
