背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,梅木 夢乃,3,□,■,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,-6.2,1,0.0,0.0,0.0
3,,矢口 紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,松森 風帆,3,■,■,■,,,17,7,0,41.2,2.33,0,0,0,-,1,0.33,6,0,1,0,-4.2,0,0.0,0.0,-
5,,寺田 遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,正元 志歩,3,■,■,■,,,15,2,1,13.3,0.67,0,0,0,-,1,0.33,10,0,1,1,0.0,1,0.0,0.0,0.0
8,,坂根 朱里,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0
9,,張 歓歓,3,■,■,■,,,30,9,1,30.0,3.00,3,0,0,0.0,1,0.33,9,0,0,3,8.3,19,4.0,3.0,28.9
13,,原田 茉由,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,0,-,12,2,0,1,18.8,10,8.0,0.0,80.0
14,L,須田 美南,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,8.0,3.0,43.2
15,,不破 沙耶佳,3,■,■,■,,,37,13,1,35.1,4.33,2,1,0,50.0,0,-,8,1,1,2,15.6,10,2.0,0.0,20.0
18,,園田 乃菜,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,4.0,0.0,100.0
20,,岩本 梨音,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,4,20.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,110,34,4,30.9,11.33,5,1,0,20.0,3,1.00,55,3,4,11,8.6,68,26.0,6.0,42.6
