背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,筒井 視穂子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
2,,オリヴェイラ スエレ,3,■,■,■,,,21,5,1,23.8,1.67,1,0,0,0.0,0,-,6,0,2,1,-4.2,8,5.0,1.0,68.8
3,,高橋 咲妃惠,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,0,0.0,2,1.0,0.0,50.0
4,,浅津 ゆうこ,3,■,■,■,,,25,10,1,40.0,3.33,2,0,0,0.0,3,1.00,10,0,1,2,2.5,0,0.0,0.0,-
5,,大田 知香,3,■,■,■,,,31,9,0,29.0,3.00,1,0,0,0.0,1,0.33,13,1,1,3,11.5,23,11.0,7.0,63.0
7,,河合 由貴,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,19,1,1,1,5.3,0,0.0,0.0,-
8,L,片下 恭子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,7.0,3.0,70.8
9,,吉岡 可奈,3,■,■,■,,,20,13,0,65.0,4.33,0,0,0,-,2,0.67,9,0,0,2,5.6,2,0.0,1.0,25.0
10,,金杉 由香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,逆瀬川 由衣,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-
14,,高木 理江,3,■,■,■,,,17,6,1,35.3,2.00,0,0,0,-,2,0.67,7,0,1,3,7.1,0,0.0,0.0,-
16,,菅原 未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,中本 葉月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,溝口 由利香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,116,44,3,37.9,14.67,4,0,0,0.0,8,2.67,74,3,6,13,6.4,47,24.0,12.0,63.8
