背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,筒井 視穂子,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,2,1.0,1.0,75.0
2,,オリヴェイラ スエレ,4,■,■,■,■,,48,17,3,35.4,4.25,2,0,1,0.0,2,0.50,18,0,0,7,9.7,26,14.0,6.0,65.4
3,,高橋 咲妃惠,3,■,□,,□,,6,1,0,16.7,0.33,1,0,0,0.0,0,-,2,0,0,1,12.5,4,3.0,0.0,75.0
4,,浅津 ゆうこ,4,■,■,■,■,,30,17,1,56.7,4.25,0,0,0,-,1,0.25,10,0,0,1,2.5,0,0.0,0.0,-
7,,河合 由貴,4,■,■,■,■,,8,5,1,62.5,1.25,0,0,0,-,0,-,9,0,2,2,0.0,0,0.0,0.0,-
10,,金杉 由香,1,,□,,,,11,1,0,9.1,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
11,,逆瀬川 由衣,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
14,,高木 理江,3,■,,■,■,,24,5,1,20.8,1.67,0,0,0,-,1,0.33,9,0,0,3,8.3,3,3.0,0.0,100.0
15,,大元 朱菜,4,■,■,■,■,,13,4,2,30.8,1.00,0,0,0,-,1,0.25,12,1,3,2,6.2,0,0.0,0.0,-
16,,菅原 未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,中本 葉月,2,□,■,,,,8,1,0,12.5,0.50,0,0,0,-,1,0.50,4,0,0,2,12.5,0,0.0,0.0,-
18,L,溝口 由利香,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,2.0,68.4
19,,櫻井 美樹,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
20,,貞包 里穂,4,□,■,■,■,,49,18,2,36.7,4.50,5,2,0,40.0,0,-,16,0,0,3,4.7,29,7.0,10.0,41.4
チーム合計,チーム合計,チーム合計,4,,,,,,198,69,10,34.8,17.25,8,2,1,25.0,6,1.50,89,1,5,24,6.5,83,40.0,19.0,59.6
