背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,鈴木 千織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,権藤 玲奈,3,■,■,■,,,32,8,4,25.0,2.67,7,1,1,14.3,0,-,7,0,2,4,7.1,0,0.0,0.0,-
7,,後藤 真利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,松尾 妃七菜,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,5,0,1,1,0.0,0,0.0,0.0,-
9,,廣田 唯,3,■,■,■,,,11,5,0,45.5,1.67,0,0,0,-,0,-,8,0,1,4,9.4,1,0.0,0.0,0.0
11,,小川 古都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,石山 綺里,3,□,□,□,,,6,3,1,50.0,1.00,0,0,0,-,0,-,7,0,0,2,7.1,11,2.0,3.0,31.8
14,L,田戸 美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,4.0,1.0,56.2
15,,一森 祐希奈,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0.0,0.0,-
16,,梅木 瞳,3,■,■,■,,,14,7,2,50.0,2.33,0,0,0,-,0,-,5,0,0,3,15.0,1,0.0,0.0,0.0
18,,浅野 美波,3,■,■,■,,,20,4,5,20.0,1.33,0,0,0,-,0,-,4,0,0,2,12.5,29,9.0,5.0,39.7
19,,吉田 伽那,3,■,■,■,,,18,3,4,16.7,1.00,3,0,1,0.0,0,-,9,0,0,4,11.1,15,6.0,1.0,43.3
チーム合計,チーム合計,チーム合計,3,,,,,,102,31,16,30.4,10.33,10,1,2,10.0,1,0.33,48,1,4,21,10.9,65,21.0,10.0,40.0
