背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,高橋 昌美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
3,,奥村 麻依,3,■,■,■,,,22,11,0,50.0,3.67,0,0,0,-,0,-,10,0,0,6,15.0,0,0.0,0.0,-
4,,中村 亜友美,3,■,■,■,,,23,4,2,17.4,1.33,0,0,0,-,2,0.67,16,2,1,8,23.8,26,18.0,0.0,69.2
5,,位田 愛,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-
6,,シッティラック オヌマー,3,■,■,■,,,30,10,3,33.3,3.33,5,1,1,20.0,3,1.00,12,1,3,0,8.3,0,0.0,0.0,-
7,,田中 美咲,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,3,1.00,9,0,2,2,5.6,0,0.0,0.0,-
8,,寺井 有美,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,3,1.00,6,0,0,2,8.3,1,0.0,0.0,0.0
10,,井上 琴絵,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,2,1.0,0.0,50.0
11,,田中 瑞稀,3,■,■,■,,,43,16,1,37.2,5.33,5,2,1,40.0,1,0.33,10,1,1,3,15.5,11,8.0,0.0,72.7
12,,安藤 典莉子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,小川 杏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,橘井 友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,小幡 真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,9.0,0.0,75.0
16,,山本 美沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,125,42,6,33.6,14.00,10,3,2,30.0,12,4.00,75,4,7,25,13.1,52,36.0,0.0,69.2
