背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,カーリー ウォーパット,5,■,■,■,■,■,18,9,1,50.0,1.80,0,0,0,-,5,1.00,12,0,2,6,12.5,1,1.0,0.0,100.0
2,,木村 沙織,5,■,■,■,■,■,38,16,2,42.1,3.20,2,1,0,50.0,3,0.60,21,0,1,10,11.9,57,37.0,0.0,64.9
3,,迫田 さおり,5,■,■,■,■,■,64,23,3,35.9,4.60,2,1,0,50.0,0,-,19,0,0,8,10.5,0,0.0,0.0,-
5,,田代 佳奈美,5,■,■,■,■,■,3,2,0,66.7,0.40,0,0,0,-,3,0.60,17,1,1,3,9.1,0,0.0,0.0,-
6,L,木村 美里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,37,28.0,0.0,75.7
7,,堀川 真理,5,■,■,■,■,■,54,23,2,42.6,4.60,4,2,0,50.0,3,0.60,17,1,4,8,16.5,3,1.0,0.0,33.3
8,,大野 果歩,5,■,■,■,■,■,11,2,1,18.2,0.40,0,0,0,-,5,1.00,23,1,0,12,17.4,1,1.0,0.0,100.0
9,,野村 明日香,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,1,0.0,0.0,0.0
10,,伊藤 望,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,杉原 若葉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,林 有紀奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,中川 有美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,1,1.0,0.0,100.0
16,,中田 紫乃,3,□,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
18,L,中島 未来,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,188,75,9,39.9,15.00,8,4,0,50.0,19,3.80,116,3,9,50,13.0,101,69.0,0.0,68.3
