背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,小島 大輝,3,■,■,■,,,18,10,4,55.6,3.33,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-
8,,中津 芳文,3,■,■,■,,,9,5,0,55.6,1.67,0,0,0,-,0,-,10,0,2,2,0.0,0,0.0,0.0,-
9,,大和田 賢吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,川畑 貴裕,3,■,■,■,,,15,7,1,46.7,2.33,1,0,0,0.0,0,-,9,0,0,4,11.1,10,3.0,0.0,30.0
12,,高橋 頌,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,0.0,33.3
15,,石田 祐司,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,林 佑樹,3,■,■,■,,,15,4,0,26.7,1.33,0,0,0,-,0,-,4,0,3,1,-12.5,23,12.0,3.0,58.7
17,,茂木 祐太,2,■,■,,,,12,2,2,16.7,1.00,5,0,2,0.0,0,-,6,0,1,3,8.3,0,0.0,0.0,-
19,,浜田 翔太,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,1,0.33,6,0,2,0,-8.3,0,0.0,0.0,-
21,,石井 和希,2,,□,■,,,11,6,1,54.5,3.00,3,3,0,100.0,0,-,8,2,2,3,28.1,0,0.0,0.0,-
22,,伊元 幸正,3,□,□,□,,,3,2,0,66.7,0.67,0,0,0,-,0,-,4,0,2,1,-6.2,8,5.0,1.0,68.8
23,,本田 幸誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,L,冨永 航一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,L,川崎 翔太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,13.0,5.0,64.6
チーム合計,チーム合計,チーム合計,3,,,,,,89,39,8,43.8,13.00,9,3,2,33.3,1,0.33,54,2,12,16,5.6,68,34.0,9.0,56.6
