背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,奥村 航,3,■,■,■,,,12,6,0,50.0,2.00,0,0,0,-,2,0.67,5,0,2,0,-10.0,0,0.0,0.0,-
4,,阿部 航平,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,瀧澤 陽紀,2,,□,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,4,1,2,1,18.8,6,2.0,2.0,50.0
7,,奥田 基嗣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,池田 龍之介,3,■,■,■,,,21,8,1,38.1,2.67,5,1,0,20.0,0,-,15,1,3,4,8.3,20,13.0,3.0,72.5
9,,小針 幸,3,■,■,■,,,34,15,1,44.1,5.00,2,0,1,0.0,1,0.33,11,0,3,2,-2.3,11,3.0,3.0,40.9
10,,曹 海倫,3,■,■,■,,,10,5,1,50.0,1.67,0,0,0,-,2,0.67,6,0,2,0,-8.3,0,0.0,0.0,-
11,,須藤 優,3,■,■,■,,,2,1,1,50.0,0.33,0,0,0,-,0,-,18,0,3,1,-2.8,0,0.0,0.0,-
14,,勝本 真太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,松尾 敬介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,9.0,3.0,70.0
16,,柳川 大知,3,■,■,■,,,11,6,0,54.5,2.00,0,0,0,-,5,1.67,12,0,4,0,-8.3,0,0.0,0.0,-
17,,桝谷 周呈,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
20,,國府田 有矢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,L,米村 尊,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,91,42,4,46.2,14.00,7,1,1,14.3,10,3.33,74,2,19,9,-0.7,52,27.0,11.0,62.5
