背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,柴田 恭平,3,□,■,■,,,7,4,1,57.1,1.33,0,0,0,-,2,0.67,13,0,2,5,9.6,0,0.0,0.0,-
4,,近藤 茂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,笠原 紀久,2,,□,□,,,5,5,0,100.0,2.50,1,1,0,100.0,0,-,4,0,0,1,6.2,2,2.0,0.0,100.0
6,L,掛川 厚志,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,14.0,0.0,77.8
7,,齋藤 信治,3,■,■,■,,,14,8,3,57.1,2.67,0,0,0,-,2,0.67,9,0,1,0,0.0,1,1.0,0.0,100.0
8,,高杉 洋平,1,■,,,,,6,4,1,66.7,4.00,3,1,1,33.3,0,-,3,0,0,0,0.0,0,0.0,0.0,-
9,,阿部 裕太,3,■,■,■,,,3,2,0,66.7,0.67,1,1,0,100.0,0,-,12,0,0,0,0.0,0,0.0,0.0,-
10,,越谷 章,3,■,■,■,,,22,14,1,63.6,4.67,3,2,1,66.7,1,0.33,10,0,1,2,5.0,15,13.0,0.0,86.7
11,,小林 敦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,今田 祐介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,ディアズ ルイス,3,■,■,■,,,20,9,3,45.0,3.00,4,3,1,75.0,1,0.33,11,0,2,3,6.8,19,13.0,0.0,68.4
19,,浜口 知良,3,■,■,■,,,7,5,0,71.4,1.67,0,0,0,-,1,0.33,13,0,0,2,3.8,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,84,51,9,60.7,17.00,12,8,3,66.7,7,2.33,75,0,6,13,4.3,55,43.0,0.0,78.2
