背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,諸隈 直樹,4,■,■,■,■,,17,7,1,41.2,1.75,3,0,0,0.0,1,0.25,10,0,2,3,7.5,23,14.0,0.0,60.9
4,,成田 貴志,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,10,0,1,3,7.5,0,0.0,0.0,-
5,,浜口 純一,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,2,2.0,0.0,100.0
6,,青山 繁,4,■,■,■,■,,18,5,4,27.8,1.25,0,0,0,-,1,0.25,12,1,2,3,12.9,15,12.0,0.0,80.0
8,,金牧 貴久,3,□,□,,□,,6,4,1,66.7,1.33,1,0,1,0.0,1,0.33,1,0,0,0,0.0,0,0.0,0.0,-
9,,吉永 文幸,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0.0,0.0,-
10,,出倉 諭,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-
11,,植田 雅之,4,■,■,■,■,,10,6,0,60.0,1.50,0,0,0,-,0,-,14,1,1,2,9.3,1,1.0,0.0,100.0
14,,川浦 博昭,4,■,■,■,■,,21,11,0,52.4,2.75,0,0,0,-,0,-,9,0,1,2,5.6,0,0.0,0.0,-
15,,倉内 哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,花野 裕祥,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,36,32.0,0.0,88.9
18,,増村 雅尚,4,■,■,■,■,,19,6,3,31.6,1.50,9,2,2,22.2,2,0.50,9,0,0,5,13.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,94,40,9,42.6,10.00,13,2,3,15.4,5,1.25,75,2,9,21,9.1,77,61.0,0.0,79.2
