背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,大平 啓輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,安野 忍,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,坂本 雄一郎,5,■,■,■,■,■,21,12,0,57.1,2.40,0,0,0,-,6,1.20,14,0,1,2,3.6,0,0.0,0.0,-
4,,星野 知敬,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.20,20,0,1,0,0.0,0,0.0,0.0,-
5,,平山 譲,5,■,■,■,■,■,9,6,1,66.7,1.20,0,0,0,-,0,-,21,0,2,2,2.4,2,2.0,0.0,100.0
6,,桐生 志康,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,桑田 鎮典,5,■,■,■,■,■,58,28,4,48.3,5.60,16,5,3,31.2,3,0.60,17,1,2,2,7.6,1,0.0,0.0,0.0
9,,石川 剛,1,,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,清水 利公,5,■,■,■,■,■,31,14,2,45.2,2.80,2,0,1,0.0,1,0.20,18,0,0,3,4.2,24,15.0,0.0,62.5
12,L,八代 昌之,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,21.0,0.0,67.7
13,,立石 武史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,清水 克彦,5,■,■,■,■,■,19,6,0,31.6,1.20,2,0,0,0.0,4,0.80,18,0,2,1,1.4,28,24.0,0.0,85.7
チーム合計,チーム合計,チーム合計,5,,,,,,141,66,7,46.8,13.20,20,5,4,25.0,15,3.00,108,1,8,10,3.1,86,62.0,0.0,72.1
