背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,諸隈 直樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
3,,南 由紀夫,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,成田 貴志,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,12,1,3,2,10.8,0,0.0,0.0,-
5,,浜口 純一,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,0,-,14,0,3,2,3.6,8,8.0,0.0,100.0
6,,青山 繁,3,■,■,■,,,20,12,1,60.0,4.00,6,3,1,50.0,4,1.33,12,1,0,0,6.7,14,12.0,0.0,85.7
8,,金牧 貴久,1,□,,,,,0,0,0,-,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0.0,0.0,-
9,,吉永 文幸,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
10,,出倉 諭,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,川浦 博昭,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,4,1.33,7,0,0,0,0.0,0,0.0,0.0,-
15,,倉内 哲,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,0,-,13,0,1,2,3.8,0,0.0,0.0,-
17,L,花野 裕祥,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,17.0,0.0,94.4
18,,増村 雅尚,3,■,■,■,,,20,10,2,50.0,3.33,2,2,0,100.0,2,0.67,13,0,2,4,7.7,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,65,38,3,58.5,12.67,8,5,1,62.5,12,4.00,74,2,9,11,5.9,42,39.0,0.0,92.9
