背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,諸隈 直樹,1,,□,,,,1,0,1,0.0,-,1,0,1,0.0,0,-,1,0,1,0,0.0,1,0.0,0.0,0.0
4,,成田 貴志,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,1,0,0.0,0,0.0,0.0,-
5,,浜口 純一,3,■,■,■,,,13,8,0,61.5,2.67,1,0,0,0.0,0,-,10,0,0,0,0.0,14,9.0,0.0,64.3
6,,青山 繁,3,■,■,■,,,17,5,2,29.4,1.67,4,1,1,25.0,0,-,9,0,0,0,0.0,19,16.0,0.0,84.2
8,,金牧 貴久,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,吉永 文幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,出倉 諭,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
11,,植田 雅之,2,■,■,,,,6,2,2,33.3,1.00,0,0,0,-,0,-,5,0,0,0,0.0,1,1.0,0.0,100.0
14,,川浦 博昭,3,■,■,■,,,11,5,0,45.5,1.67,0,0,0,-,0,-,6,0,0,0,0.0,1,1.0,0.0,100.0
15,,倉内 哲,2,,□,■,,,2,1,0,50.0,0.50,0,0,0,-,0,-,6,0,0,1,4.2,1,1.0,0.0,100.0
17,L,花野 裕祥,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,12.0,0.0,80.0
18,,増村 雅尚,3,■,■,■,,,23,10,1,43.5,3.33,11,6,1,54.5,0,-,14,3,4,2,22.1,5,5.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,73,31,6,42.5,10.33,17,7,3,41.2,0,0.00,61,3,7,3,5.5,57,45.0,0.0,78.9
