背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中野 順平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,藤井 悦生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,加藤 陽一,3,■,■,■,,,17,9,1,52.9,3.00,3,1,0,33.3,1,0.33,11,1,3,2,11.8,16,13.0,0.0,81.2
5,,笠原 紀久,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,山口 誠,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,1,0.33,12,0,3,1,2.1,0,0.0,0.0,-
7,,齋藤 信治,3,■,■,■,,,24,9,1,37.5,3.00,8,3,1,37.5,0,-,14,1,3,0,7.1,0,0.0,0.0,-
8,,泉川 正幸,3,■,■,■,,,19,11,2,57.9,3.67,4,2,0,50.0,1,0.33,13,0,1,1,1.9,22,18.0,0.0,81.8
10,,天谷 陽介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,小林 敦,3,■,■,■,,,10,5,1,50.0,1.67,0,0,0,-,0,-,12,2,1,0,13.3,0,0.0,0.0,-
14,,渡貫 健三,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,浅川 敏,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,10.0,0.0,76.9
19,,ホフ トーマス,3,■,■,■,,,15,9,1,60.0,3.00,0,0,0,-,5,1.67,11,0,2,1,2.3,2,2.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,87,43,6,49.4,14.33,15,6,1,40.0,8,2.67,73,4,13,5,6.4,53,43.0,0.0,81.1
