背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山村 宏太,4,■,■,■,■,,18,7,2,38.9,1.75,0,0,0,-,3,0.75,14,0,2,4,7.1,1,1.0,0.0,100.0
2,,鈴木 寛史,4,■,■,□,□,,4,2,0,50.0,0.50,0,0,0,-,1,0.25,5,0,2,1,5.0,0,0.0,0.0,-
3,,坂本 雄一郎,3,,□,■,■,,4,3,0,75.0,1.00,0,0,0,-,2,0.67,7,0,0,4,14.3,0,0.0,0.0,-
4,,吉田 譲,2,■,,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,1,6.2,0,0.0,0.0,-
6,,栗原 圭介,4,□,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,17,0,2,5,7.4,0,0.0,0.0,-
8,,金子 隆行,4,■,■,■,■,,21,11,1,52.4,2.75,1,0,0,0.0,0,-,15,0,1,4,6.7,42,26.0,0.0,61.9
10,,荻野 正二,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,津曲 勝利,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,17.0,0.0,73.9
12,,柴田 恭平,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,テオ ロペス,4,■,■,■,■,,38,18,3,47.4,4.50,10,5,0,50.0,1,0.25,11,0,5,2,4.5,0,0.0,0.0,-
15,L,佐別當 賢治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,米山 達也,4,□,■,■,■,,29,15,5,51.7,3.75,5,2,3,40.0,2,0.50,14,1,3,3,11.1,13,6.0,0.0,46.2
21,,松崎 廣光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,柴小屋 康行,1,■,,,,,6,2,0,33.3,2.00,0,0,0,-,0,-,4,1,1,1,31.2,5,2.0,0.0,40.0
チーム合計,チーム合計,チーム合計,4,,,,,,120,58,11,48.3,14.50,16,7,3,43.8,9,2.25,91,2,18,25,8.8,84,52.0,0.0,61.9
